geo|login|title|name|currency|is_recommended|geo_currency
FI|0depnoafffieurdesk|MuchBetter|Muchbetter_Muchbetter_Wallet|CAD|YES|EUR
FI|0depnoafffieurdesk|Google Pay|Googlepay_Rastpay_Cards_0DEP//AFF//MC|EUR|NO|EUR
FI|0depnoafffieurdesk|eZeeWallet|Ezeewallet_Ezeewallet_Wallet|EUR|NO|EUR
FI|0depnoafffieurdesk|GooglePay Visa/MC|Googlepay_Gumballpay_Cards_1DEP//SE|EUR|NO|EUR
FI|0depnoafffieurdesk|GooglePay Visa|Googlepay_Gumballpay_Cards_1DEP|EUR|NO|EUR
FI|0depnoafffieurdesk|GooglePay Visa/MC|Googlepay_Lancelot_Cards_3DEP|EUR|NO|EUR
FI|0depnoafffieurdesk|GooglePay Mastercard|Googlepay_Rastpay_Cards_3DEP//Localcurr|CHF|NO|EUR
FI|0depnoafffieurdesk|GooglePay Mastercard|Googlepay_Rastpay_Cards_0DEP//aff//mob|EUR|NO|EUR
FI|0depnoafffieurdesk|Carrier Billing|SiruV3_Siru_Carrierbilling_SE|EUR|YES|EUR
FI|0depnoafffieurdesk|Flexepin|Flexepin_Flexepin_Voucher|NZD|NO|EUR
FI|0depnoafffieurdesk|Carrier Billing|SiruV3_Siru_Carrierbilling_FI|EUR|YES|EUR
FI|0depnoafffieurdesk|Jeton|Jeton_Jeton_Wallet|EUR|NO|EUR
FI|0depnoafffieurdesk|Crypto|Crypto|EUR|NO|EUR
FI|0depnoafffieurdesk|USDT -  Tether USD (TRC20)|USDTT_Coinspaid_Cryptopay_TetherTRC20|EUR|NO|EUR
FI|0depnoafffieurdesk|LTC - Litecoin|LTC_Coinspaid_Cryptopay_Litecoin|EUR|NO|EUR
FI|0depnoafffieurdesk|ETH -  Ethereum (ERC20)|ETH_Coinspaid_Cryptopay_Etherium|EUR|NO|EUR
FI|0depnoafffieurdesk|TRX - Tron|TRX_Coinspaid_Cryptopay_Tron|EUR|NO|EUR
FI|0depnoafffieurdesk|BTC - Bitcoin|BTC_Coinspaid_Cryptopay_Bitcoin|EUR|NO|EUR
FI|0depnoafffieurdesk|SOL - Solana|SOL_Coinspaid_Cryptopay_Solana|EUR|NO|EUR
FI|0depnoafffieurdesk|XRP - Ripple|Ripple_Coinspaid_Cryptopay_XRP|EUR|NO|EUR
FI|0depnoafffieurdesk|USDT  -  Tether USD (ERC20)|USDTE_Coinspaid_Cryptopay_TetherERC20|EUR|NO|EUR
FI|0depnoafffieurdesk|DOGE - Dogecoin|DOGE_Coinspaid_Cryptopay_Dogecoin|EUR|NO|EUR
FI|0depnoafffieurdesk|MBway|MBway_Colibrix_Banks|EUR|YES|EUR
FI|0depnoafffieurdesk|Multibanco|Multibanco_Colibrix_Banks|EUR|YES|EUR
FI|0depnoafffieurdesk|ADA - Cardano|ADA_Coinspaid_Cryptopay_Cardano|EUR|NO|EUR
FI|0depnoafffieurdesk|USDC - USD Coin|USDC_Coinspaid_Cryptopay_USD Coin|EUR|NO|EUR
FI|0depnoafffieurdesk|BCH - Bitcoin Cash|BCH_Coinspaid_Cryptopay_Bitcoincash|EUR|NO|EUR
FI|0depnoafffieurdesk|TON - Toncoin|TON_Coinspaid_Cryptopay_Toncoin|EUR|NO|EUR
FI|0depnoafffieurdesk|LuxonPay|Luxonpay_Luxonpay_Wallet|EUR|NO|EUR
FI|0depnoafffieurdesk|Binance Pay|Binancepay_Binancepay_Crypto|PLN|NO|EUR
IT|0depnoaffiteurdesk|paymentTest|paymentTest//delete|EUR|NO|EUR
IT|0depnoaffiteurdesk|paymentTestDummy|PaymentTestDummy|EUR|NO|EUR
IT|0depnoaffiteurdesk|Interac®|Interac_Gigadat_Banks|CAD|YES|EUR
IT|0depnoaffiteurdesk|paymentTest|paymentTest|EUR|NO|EUR
IT|0depnoaffiteurdesk|Visa/Mastercard|V/M_Corefy_Cards_1DEP|EUR|YES|EUR
IT|0depnoaffiteurdesk|Visa/Mastercard|V/M_Corefy_Cards_0DEP//mob//aff|EUR|YES|EUR
IT|0depnoaffiteurdesk|Visa/Mastercard|V/M_Directcorefy_Cards_0DEP//desktop|EUR|YES|EUR
IT|0depnoaffiteurdesk|Visa/Mastercard|V/M_Directcorefy_Cards_0DEP//mob//noaff|EUR|YES|EUR
IT|0depnoaffiteurdesk|BLIK2|Blik_Gate2WayVip_Banks_1DEP|PLN|NO|EUR
IT|0depnoaffiteurdesk|MBway|MBway_Impaya_Banks_0DEP//mob//aff|EUR|YES|EUR
IT|0depnoaffiteurdesk|MBway|MBway_Utorg_Banks_0DEP//desktop|EUR|YES|EUR
IT|0depnoaffiteurdesk|MBway2|MBway_Impaya_Banks_1DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|MBway|MBway_Colibrix_Banks_0DEP//desktop|EUR|YES|EUR
IT|0depnoaffiteurdesk|MBway|MBway_Utorg_Banks_0DEP//mob//noaff|EUR|YES|EUR
IT|0depnoaffiteurdesk|MBway|MBway_Colibrix_Banks_0DEP//noaff|EUR|YES|EUR
IT|0depnoaffiteurdesk|MBway|MBway_Exactly_Banks_1DEP|EUR|YES|EUR
IT|0depnoaffiteurdesk|Zimpler|Openbanking_Zimpler_Banks//zimplerlogo|EUR|YES|EUR
IT|0depnoaffiteurdesk|MBway|MBway_Exactly_Banks_0DEP//aff|EUR|YES|EUR
IT|0depnoaffiteurdesk|Zimpler Välitön pankkisiirto|Openbanking_Zimpler_Banks//bankslogo|EUR|YES|EUR
IT|0depnoaffiteurdesk|Paysafecard|Paysafecard_Utorg_Voucher_1DEP//colorlogo|EUR|NO|EUR
IT|0depnoaffiteurdesk|Multibanco|Multibanco_Impaya_Banks_0DEP//mob//aff|EUR|YES|EUR
IT|0depnoaffiteurdesk|Paysafecard|Paysafecard_Utorg_Voucher_3DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|Multibanco|Multibanco_Impaya_Banks_1DEP|EUR|YES|EUR
IT|0depnoaffiteurdesk|PaySafeCard|Paysafecard_Gate2WayVip_Voucher_3DEP//DE|EUR|YES|EUR
IT|0depnoaffiteurdesk|Multibanco|Multibanco_Colibrix_Banks_0DEP//desktop|EUR|YES|EUR
IT|0depnoaffiteurdesk|Multibanco|Multibanco_Colibrix_Banks_0DEP//mob//noaff|EUR|YES|EUR
IT|0depnoaffiteurdesk|BLIK2|Blik_Utorg_Banks_3DEP|PLN|NO|EUR
IT|0depnoaffiteurdesk|Carrier Billing|Bizum_Rastpay_Carrierbilling_2DEP|EUR|YES|EUR
IT|0depnoaffiteurdesk|Paysafecard|Paysafecard_Utorg_Voucher_0DEP//greylogo|EUR|NO|EUR
IT|0depnoaffiteurdesk|Paysafecard|Paysafecard_Skrill_Voucher|EUR|NO|EUR
IT|0depnoaffiteurdesk|Carrier Billing|Dimoco_Dimoco_Carrierbilling|EUR|YES|EUR
IT|0depnoaffiteurdesk|RapidTransfer|Rapidtransfer_Utorg_Banks_1DEP//colorlogo|EUR|NO|EUR
IT|0depnoaffiteurdesk|EPS|EPS_Utorg_Banks_1DEP|EUR|YES|EUR
IT|0depnoaffiteurdesk|Per Bank Einzahlen|Nodapay_Nodapay_Banks_0DEP//DE//FTD|EUR|YES|EUR
IT|0depnoaffiteurdesk|PayID|Payler_PayID_Banks_2DEP|AUD|YES|EUR
IT|0depnoaffiteurdesk|BLIK2|Blik_Utorg_Banks_0DEP//aff//nonseo|PLN|NO|EUR
IT|0depnoaffiteurdesk|Per Bank Einzahlen|Nodapay_nodapay_Banks_1DEP//DE|EUR|YES|EUR
IT|0depnoaffiteurdesk|Sparkasse|sparkasse_nodapay_Banks_0DEP//DE|EUR|NO|EUR
IT|0depnoaffiteurdesk|BLIK|Blik_Gate2WayVip_Banks_0DEP|PLN|YES|EUR
IT|0depnoaffiteurdesk|BLIK2|Blik_Rizonpay_Banks_0DEP//mob//affseo|PLN|NO|EUR
IT|0depnoaffiteurdesk|RapidTransfer|Rapidtransfer_Utorg_Banks_4DEP//DE|EUR|NO|EUR
IT|0depnoaffiteurdesk|Deutsche Bank|deutsche_nodapay_Banks_0DEP//DE|EUR|NO|EUR
IT|0depnoaffiteurdesk|Raiffeisenbanken|raiffeisenbanken_nodapay_Banks_0DEP//DE|EUR|NO|EUR
IT|0depnoaffiteurdesk|N26 Bank|N26_Impaya_Banks|EUR|NO|EUR
IT|0depnoaffiteurdesk|Commerzbank|commerzbank_nodapay_Banks_0DEP//DE|EUR|NO|EUR
IT|0depnoaffiteurdesk|Trustly|Trustly_Rizonpay_Banks_3DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|Trustly|Trustly_Rizonpay_Banks_0DEP//mob//aff|EUR|NO|EUR
IT|0depnoaffiteurdesk|Pay by Bank|Paybybank_Payop_Banks_AT|EUR|NO|EUR
IT|0depnoaffiteurdesk|Trustly|Trustly_Rizonpay_Banks|EUR|NO|EUR
IT|0depnoaffiteurdesk|BLIK|Blik_Colibrix_Banks_1DEP|PLN|YES|EUR
IT|0depnoaffiteurdesk|ApplePay Mastercard|Applepay_Rastpay_Cards_3DEP//Localcurr|CHF|NO|EUR
IT|0depnoaffiteurdesk|Revolut|Revolut_Payop_Banks|EUR|YES|EUR
IT|0depnoaffiteurdesk|Skrill|Skrill_Skrill_Wallet|EUR|NO|EUR
IT|0depnoaffiteurdesk|RapidTransfer|Rapidtransfer_Skrill_Banks|EUR|NO|EUR
IT|0depnoaffiteurdesk|Pay via Bank|Openbanking_Impaya_Banks|EUR|YES|EUR
IT|0depnoaffiteurdesk|BLIK|Blik_Colibrix_Banks_0DEP//mob//aff|PLN|YES|EUR
IT|0depnoaffiteurdesk|RapidTransfer|Rapidtransfer_Gate2WayVip_Banks_3DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|Wise|Wise_Impaya_Banks|EUR|NO|EUR
IT|0depnoaffiteurdesk|Pay via Bank|Nodapay_nodapay_Banks_EU|EUR|YES|EUR
IT|0depnoaffiteurdesk|Pay via Bank|Nodapay_nodapay_Banks_IT|EUR|YES|EUR
IT|0depnoaffiteurdesk|Pay via Bank|Nodapay_nodapay_Banks_LU|EUR|YES|EUR
IT|0depnoaffiteurdesk|Pay via Bank|Nodapay_nodapay_Banks_IE|EUR|YES|EUR
IT|0depnoaffiteurdesk|ApplePay|Applepay_Impaya_Cards_3DEP|EUR|YES|EUR
IT|0depnoaffiteurdesk|Sofort|Sofort_Gate2Wayvip_Banks_3DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|RapidTransfer|Rapidtransfer_Utorg_Banks_0DEP//sofortlogo|EUR|NO|EUR
IT|0depnoaffiteurdesk|Pay by Bank|Openbanking_Rillpay_Banks_EU|EUR|NO|EUR
IT|0depnoaffiteurdesk|Applepay|Applepay_Rampnow_Cards_3DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|Pay via Bank|Openbanking_Rillpay_Banks_1DEP|EUR|YES|EUR
IT|0depnoaffiteurdesk|Applepay|Applepay_Rampnow_Cards_3DEP//LocalCur|CAD|NO|EUR
IT|0depnoaffiteurdesk|Pay via Bank|Openbanking_Rillpay_Banks_0DEP//noaff//mob|EUR|YES|EUR
IT|0depnoaffiteurdesk|Apple pay|Applepay_Rastpay_Cards_0DEP//AFF//MC|EUR|NO|EUR
IT|0depnoaffiteurdesk|Pay via Bank|Openbanking_Rillpay_Banks_0DEP//desktop|EUR|YES|EUR
IT|0depnoaffiteurdesk|Apple pay|Applepay_Rastpay_Cards_3DEP//MC|EUR|NO|EUR
IT|0depnoaffiteurdesk|CASHlib|CASHlib_CASHlib_Voucher|EUR|NO|EUR
IT|0depnoaffiteurdesk|Neteller|Neteller_Utorg_Wallet_1DEP//colorlogo|EUR|NO|EUR
IT|0depnoaffiteurdesk|Apple pay|Applepay_Rastpay_Cards_2DEP//MC//new|EUR|NO|EUR
IT|0depnoaffiteurdesk|Neteller|Neteller_Utorg_Wallet_3DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|Revolut|Revolut_Impaya_Banks_1DEP//DE|EUR|YES|EUR
IT|0depnoaffiteurdesk|Revolut|Revolut_Impaya_Banks|EUR|YES|EUR
IT|0depnoaffiteurdesk|Neosurf|Neosurf_Neosurf_Voucher|CAD|YES|EUR
IT|0depnoaffiteurdesk|Neosurf|Neosurf_Payop_Voucher|EUR|YES|EUR
IT|0depnoaffiteurdesk|ApplePay Visa|Applepay_Gumballpay_Cards_1DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|RapidTransfer|Rapidtransfer_Utorg_Banks_0DEP//greylogo|EUR|NO|EUR
IT|0depnoaffiteurdesk|ApplePay Visa/MC|Applepay_Gumballpay_Cards_1DEP//SE|EUR|NO|EUR
IT|0depnoaffiteurdesk|ApplePay Visa/MC|Applepay_Lancelot_Cards_3DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|Bank Transfer|Openbanking_Gumballpay_Banks|EUR|NO|EUR
IT|0depnoaffiteurdesk|NTLR|Neteller_Utorg_Wallet_0DEP//greylogo|EUR|NO|EUR
IT|0depnoaffiteurdesk|Bank Transfer|Banktransfer_Payop_Banks|EUR|NO|EUR
IT|0depnoaffiteurdesk|Skrill|Skrill_Utorg_Wallet_1DEP//colorlogo|EUR|NO|EUR
IT|0depnoaffiteurdesk|CashtoCode|Cashtocode_Cashtocode_Voucher|AUD|NO|EUR
IT|0depnoaffiteurdesk|SticPay|Sticpay_Sticpay_Wallet|EUR|NO|EUR
IT|0depnoaffiteurdesk|GooglePay|Googlepay_Impaya_Cards_3DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|ApplePay Mastercard|Applepay_Rastpay_Cards_0DEP//aff//mob|EUR|NO|EUR
IT|0depnoaffiteurdesk|Skrill|Skrill_Utorg_Wallet_3DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|ApplePay Mastercard|Applepay_Rastpay_Cards_3DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|Googlepay|Googlepay_Rampnow_Cards_3DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|Mifinity|Mifinity_Mifinity_Wallet|EUR|NO|EUR
IT|0depnoaffiteurdesk|SKRL|Skrill_Utorg_Wallet_0DEP//greylogo|EUR|NO|EUR
IT|0depnoaffiteurdesk|Googlepay|Googlepay_Rampnow_Cards_3DEP//LocalCur|CAD|NO|EUR
IT|0depnoaffiteurdesk|Neteller|Neteller_Skrill_Wallet|EUR|NO|EUR
IT|0depnoaffiteurdesk|Google Pay|Googlepay_Rastpay_Cards_3DEP//MC|EUR|NO|EUR
IT|0depnoaffiteurdesk|Google Pay|Googlepay_Rastpay_Cards_2DEP//MC//new|EUR|NO|EUR
IT|0depnoaffiteurdesk|MuchBetter|Muchbetter_Muchbetter_Wallet|CAD|YES|EUR
IT|0depnoaffiteurdesk|Google Pay|Googlepay_Rastpay_Cards_0DEP//AFF//MC|EUR|NO|EUR
IT|0depnoaffiteurdesk|eZeeWallet|Ezeewallet_Ezeewallet_Wallet|EUR|NO|EUR
IT|0depnoaffiteurdesk|GooglePay Visa/MC|Googlepay_Gumballpay_Cards_1DEP//SE|EUR|NO|EUR
IT|0depnoaffiteurdesk|GooglePay Visa|Googlepay_Gumballpay_Cards_1DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|GooglePay Visa/MC|Googlepay_Lancelot_Cards_3DEP|EUR|NO|EUR
IT|0depnoaffiteurdesk|GooglePay Mastercard|Googlepay_Rastpay_Cards_3DEP//Localcurr|CHF|NO|EUR
IT|0depnoaffiteurdesk|GooglePay Mastercard|Googlepay_Rastpay_Cards_0DEP//aff//mob|EUR|NO|EUR
IT|0depnoaffiteurdesk|Carrier Billing|SiruV3_Siru_Carrierbilling_SE|EUR|YES|EUR
IT|0depnoaffiteurdesk|Flexepin|Flexepin_Flexepin_Voucher|NZD|NO|EUR
IT|0depnoaffiteurdesk|Carrier Billing|SiruV3_Siru_Carrierbilling_FI|EUR|YES|EUR
IT|0depnoaffiteurdesk|Jeton|Jeton_Jeton_Wallet|EUR|NO|EUR
IT|0depnoaffiteurdesk|Crypto|Crypto|EUR|NO|EUR
IT|0depnoaffiteurdesk|USDT -  Tether USD (TRC20)|USDTT_Coinspaid_Cryptopay_TetherTRC20|EUR|NO|EUR
IT|0depnoaffiteurdesk|LTC - Litecoin|LTC_Coinspaid_Cryptopay_Litecoin|EUR|NO|EUR
IT|0depnoaffiteurdesk|ETH -  Ethereum (ERC20)|ETH_Coinspaid_Cryptopay_Etherium|EUR|NO|EUR
IT|0depnoaffiteurdesk|TRX - Tron|TRX_Coinspaid_Cryptopay_Tron|EUR|NO|EUR
IT|0depnoaffiteurdesk|BTC - Bitcoin|BTC_Coinspaid_Cryptopay_Bitcoin|EUR|NO|EUR
IT|0depnoaffiteurdesk|SOL - Solana|SOL_Coinspaid_Cryptopay_Solana|EUR|NO|EUR
IT|0depnoaffiteurdesk|XRP - Ripple|Ripple_Coinspaid_Cryptopay_XRP|EUR|NO|EUR
IT|0depnoaffiteurdesk|USDT  -  Tether USD (ERC20)|USDTE_Coinspaid_Cryptopay_TetherERC20|EUR|NO|EUR
IT|0depnoaffiteurdesk|DOGE - Dogecoin|DOGE_Coinspaid_Cryptopay_Dogecoin|EUR|NO|EUR
IT|0depnoaffiteurdesk|MBway|MBway_Colibrix_Banks|EUR|YES|EUR
IT|0depnoaffiteurdesk|Multibanco|Multibanco_Colibrix_Banks|EUR|YES|EUR
IT|0depnoaffiteurdesk|ADA - Cardano|ADA_Coinspaid_Cryptopay_Cardano|EUR|NO|EUR
IT|0depnoaffiteurdesk|USDC - USD Coin|USDC_Coinspaid_Cryptopay_USD Coin|EUR|NO|EUR
IT|0depnoaffiteurdesk|BCH - Bitcoin Cash|BCH_Coinspaid_Cryptopay_Bitcoincash|EUR|NO|EUR
IT|0depnoaffiteurdesk|TON - Toncoin|TON_Coinspaid_Cryptopay_Toncoin|EUR|NO|EUR
IT|0depnoaffiteurdesk|LuxonPay|Luxonpay_Luxonpay_Wallet|EUR|NO|EUR
IT|0depnoaffiteurdesk|Binance Pay|Binancepay_Binancepay_Crypto|PLN|NO|EUR
